[ 4811.644496] tgid, 2043, delta_vrun, 2134, delta_rrun, 19904, prio, 110
[ 4856.152061] tgid, 2250, delta_vrun, 30863, delta_rrun, 30863, prio, 120
[ 4856.686850] tgid, 2043, delta_vrun, 138, delta_rrun, 1289, prio, 110
[ 4856.872974] tgid, 2043, delta_vrun, 88171, delta_rrun, 822128, prio, 110
[ 4857.350578] tgid, 2250, delta_vrun, 3622, delta_rrun, 3622, prio, 120
[ 4857.582933] tgid, 1719, delta_vrun, 9025, delta_rrun, 105024, prio, 109
[ 4857.613903] tgid, 2043, delta_vrun, 6217, delta_rrun, 57974, prio, 110
[ 4857.627767] tgid, 2250, delta_vrun, 9861, delta_rrun, 9861, prio, 120
[ 4857.961545] tgid, 2250, delta_vrun, 19582, delta_rrun, 19582, prio, 120
[ 4858.007896] tgid, 1693, delta_vrun, 19178, delta_rrun, 19178, prio, 120
[ 4858.062603] tgid, 2582, delta_vrun, 59608, delta_rrun, 59608, prio, 120
[ 4858.150684] tgid, 2043, delta_vrun, 462, delta_rrun, 4310, prio, 110
[ 4858.708962] tgid, 1693, delta_vrun, 90128, delta_rrun, 90128, prio, 120
[ 4858.801932] tgid, 2250, delta_vrun, 59524, delta_rrun, 59524, prio, 120
[ 4858.851111] tgid, 2250, delta_vrun, 18004, delta_rrun, 18004, prio, 120
[ 4858.874591] tgid, 1693, delta_vrun, 3126, delta_rrun, 3126, prio, 120
[ 4859.028877] tgid, 2043, delta_vrun, 3731, delta_rrun, 34791, prio, 110
[ 4859.149183] tgid, 2043, delta_vrun, 5021, delta_rrun, 46817, prio, 110
[ 4859.195646] tgid, 2250, delta_vrun, 6391, delta_rrun, 6391, prio, 120
[ 4859.349191] tgid, 2250, delta_vrun, 30700, delta_rrun, 30700, prio, 120
[ 4859.408638] tgid, 1693, delta_vrun, 173154, delta_rrun, 173154, prio, 120
[ 4859.495981] tgid, 2250, delta_vrun, 3353, delta_rrun, 3353, prio, 120
[ 4859.882871] tgid, 2250, delta_vrun, 38834, delta_rrun, 38834, prio, 120
[ 4859.943979] tgid, 2043, delta_vrun, 3544, delta_rrun, 33046, prio, 110
[ 4860.087589] tgid, 2043, delta_vrun, 813, delta_rrun, 7583, prio, 110
[ 4860.575394] tgid, 1498, delta_vrun, 29303, delta_rrun, 29303, prio, 120
[ 4860.626846] tgid, 2250, delta_vrun, 165700, delta_rrun, 165700, prio, 120
[ 4860.667801] tgid, 2043, delta_vrun, 493, delta_rrun, 4598, prio, 110
[ 4860.898685] tgid, 2250, delta_vrun, 14071, delta_rrun, 14071, prio, 120
[ 4861.033016] tgid, 2250, delta_vrun, 8799, delta_rrun, 8799, prio, 120
[ 4861.065991] tgid, 2582, delta_vrun, 38363, delta_rrun, 38363, prio, 120
[ 4861.075559] tgid, 1693, delta_vrun, 326325, delta_rrun, 326325, prio, 120
[ 4861.248441] tgid, 2250, delta_vrun, 15449, delta_rrun, 15449, prio, 120
[ 4861.314596] tgid, 2043, delta_vrun, 58645, delta_rrun, 58645, prio, 89
[ 4861.348294] tgid, 2582, delta_vrun, 44497, delta_rrun, 44497, prio, 120
[ 4861.697289] tgid, 2250, delta_vrun, 59046, delta_rrun, 59046, prio, 120
[ 4862.150587] tgid, 10, delta_vrun, 7253, delta_rrun, 7253, prio, 120
[ 4862.397478] tgid, 2043, delta_vrun, 7512, delta_rrun, 70046, prio, 110
[ 4862.441040] tgid, 2250, delta_vrun, 23629, delta_rrun, 23629, prio, 120
[ 4862.475466] tgid, 1693, delta_vrun, 6306, delta_rrun, 6306, prio, 120
[ 4862.579969] tgid, 2250, delta_vrun, 82627, delta_rrun, 82627, prio, 89
[ 4862.581069] tgid, 2250, delta_vrun, 4821, delta_rrun, 4821, prio, 120
[ 4862.745279] tgid, 1693, delta_vrun, 11410, delta_rrun, 11410, prio, 120
[ 4863.009855] tgid, 1693, delta_vrun, 13250, delta_rrun, 13250, prio, 120
[ 4863.180950] tgid, 2043, delta_vrun, 1286, delta_rrun, 11993, prio, 110
[ 4863.308100] tgid, 2250, delta_vrun, 3294, delta_rrun, 3294, prio, 120
[ 4863.313089] tgid, 2250, delta_vrun, 2997, delta_rrun, 2997, prio, 120
[ 4863.476303] tgid, 2582, delta_vrun, 5876, delta_rrun, 5876, prio, 120
[ 4863.807664] tgid, 2043, delta_vrun, 612, delta_rrun, 5714, prio, 110
[ 4863.877175] tgid, 1693, delta_vrun, 2008, delta_rrun, 2008, prio, 120
[ 4864.000234] tgid, 2250, delta_vrun, 2213, delta_rrun, 2213, prio, 120
[ 4864.160902] tgid, 1637, delta_vrun, 25105, delta_rrun, 25105, prio, 120
[ 4864.234371] tgid, 2043, delta_vrun, 3746, delta_rrun, 34936, prio, 110
[ 4864.535822] tgid, 2250, delta_vrun, 15038, delta_rrun, 15038, prio, 120
[ 4864.537806] tgid, 2250, delta_vrun, 23994, delta_rrun, 23994, prio, 120
[ 4864.947651] tgid, 1719, delta_vrun, 47193, delta_rrun, 47193, prio, 94
[ 4865.075420] tgid, 1693, delta_vrun, 263276, delta_rrun, 263276, prio, 120
[ 4865.266904] tgid, 2250, delta_vrun, 11524, delta_rrun, 11524, prio, 120
[ 4865.306851] tgid, 2250, delta_vrun, 12250, delta_rrun, 12250, prio, 120
[ 4865.388388] tgid, 2250, delta_vrun, 12466, delta_rrun, 12466, prio, 120
[ 4865.434731] tgid, 2250, delta_vrun, 169520, delta_rrun, 169520, prio, 120
[ 4865.442542] tgid, 1498, delta_vrun, 10171, delta_rrun, 10171, prio, 120
[ 4865.581103] tgid, 2250, delta_vrun, 39044, delta_rrun, 39044, prio, 120
[ 4865.737723] tgid, 2043, delta_vrun, 5202, delta_rrun, 48509, prio, 110
[ 4865.954267] tgid, 1693, delta_vrun, 2425, delta_rrun, 2425, prio, 120
[ 4866.082098] tgid, 2250, delta_vrun, 9247, delta_rrun, 9247, prio, 120
[ 4866.940092] tgid, 2043, delta_vrun, 1114, delta_rrun, 10394, prio, 110
[ 4867.006294] tgid, 2250, delta_vrun, 3127, delta_rrun, 3127, prio, 120
[ 4867.077128] tgid, 2043, delta_vrun, 2460, delta_rrun, 22938, prio, 110
[ 4867.112836] tgid, 2043, delta_vrun, 179965, delta_rrun, 1678041, prio, 110
[ 4867.211678] tgid, 2250, delta_vrun, 22628, delta_rrun, 22628, prio, 120
[ 4867.227300] tgid, 2043, delta_vrun, 93, delta_rrun, 872, prio, 110
[ 4867.269442] tgid, 2250, delta_vrun, 78733, delta_rrun, 78733, prio, 120
[ 4867.404889] tgid, 2250, delta_vrun, 38023, delta_rrun, 38023, prio, 120
[ 4867.421586] tgid, 1693, delta_vrun, 6041, delta_rrun, 6041, prio, 120
[ 4867.547638] tgid, 2250, delta_vrun, 26513, delta_rrun, 26513, prio, 120
[ 4867.581111] tgid, 2582, delta_vrun, 4458, delta_rrun, 4458, prio, 120
[ 4867.714013] tgid, 1693, delta_vrun, 4201, delta_rrun, 4201, prio, 120
[ 4867.919002] tgid, 1693, delta_vrun, 817878, delta_rrun, 817878, prio, 120
[ 4868.309663] tgid, 2043, delta_vrun, 494, delta_rrun, 4608, prio, 110
[ 4868.354811] tgid, 1693, delta_vrun, 240584, delta_rrun, 240584, prio, 120
[ 4868.642276] tgid, 1719, delta_vrun, 3122, delta_rrun, 36341, prio, 109
[ 4868.940059] tgid, 2043, delta_vrun, 1854, delta_rrun, 17291, prio, 110
[ 4868.945751] tgid, 2582, delta_vrun, 60330, delta_rrun, 60330, prio, 120
[ 4869.107782] tgid, 2582, delta_vrun, 9101, delta_rrun, 9101, prio, 120
[ 4869.290237] tgid, 2250, delta_vrun, 85952, delta_rrun, 85952, prio, 120
[ 4869.408381] tgid, 2250, delta_vrun, 30067, delta_rrun, 30067, prio, 120
[ 4869.511448] tgid, 2250, delta_vrun, 4832, delta_rrun, 4832, prio, 120
[ 4869.577498] tgid, 2043, delta_vrun, 71190, delta_rrun, 663798, prio, 110
[ 4869.880383] tgid, 2250, delta_vrun, 36373, delta_rrun, 36373, prio, 120
[ 4869.893995] tgid, 2043, delta_vrun, 7795, delta_rrun, 72686, prio, 110
[ 4870.172727] tgid, 2250, delta_vrun, 1463, delta_rrun, 1463, prio, 120
[ 4870.542772] tgid, 2250, delta_vrun, 9027, delta_rrun, 9027, prio, 120
[ 4870.580136] tgid, 1498, delta_vrun, 111356, delta_rrun, 111356, prio, 120
[ 4870.582294] tgid, 933, delta_vrun, 36768, delta_rrun, 36768, prio, 120
[ 4870.600411] tgid, 10, delta_vrun, 27730, delta_rrun, 27730, prio, 120
[ 4870.647712] tgid, 1693, delta_vrun, 1423, delta_rrun, 1423, prio, 120
[ 4870.674950] tgid, 2043, delta_vrun, 2216, delta_rrun, 20669, prio, 110
[ 4870.710226] tgid, 2582, delta_vrun, 61425, delta_rrun, 61425, prio, 120
[ 4870.881161] tgid, 1693, delta_vrun, 2470, delta_rrun, 2470, prio, 120
[ 4870.911398] tgid, 2043, delta_vrun, 4399, delta_rrun, 41021, prio, 110
[ 4871.113740] tgid, 2250, delta_vrun, 2433, delta_rrun, 2433, prio, 120
[ 4871.442415] tgid, 2582, delta_vrun, 34693, delta_rrun, 34693, prio, 120
[ 4871.481298] tgid, 2250, delta_vrun, 48232, delta_rrun, 48232, prio, 120
[ 4871.510661] tgid, 2043, delta_vrun, 935, delta_rrun, 8720, prio, 110
[ 4871.660451] tgid, 2250, delta_vrun, 45689, delta_rrun, 45689, prio, 120
[ 4871.708564] tgid, 2582, delta_vrun, 6297, delta_rrun, 6297, prio, 120
[ 4872.128324] tgid, 2250, delta_vrun, 2901, delta_rrun, 2901, prio, 120
[ 4872.474248] tgid, 2043, delta_vrun, 58645, delta_rrun, 58645, prio, 89
[ 4872.546217] tgid, 2250, delta_vrun, 5969, delta_rrun, 5969, prio, 120
[ 4872.708529] tgid, 2250, delta_vrun, 25439, delta_rrun, 25439, prio, 120
[ 4873.047275] tgid, 2250, delta_vrun, 8020, delta_rrun, 8020, prio, 120
[ 4873.050458] tgid, 1693, delta_vrun, 20853, delta_rrun, 20853, prio, 120
[ 4873.075089] tgid, 2250, delta_vrun, 42478, delta_rrun, 42478, prio, 120
[ 4873.140465] tgid, 2250, delta_vrun, 6996, delta_rrun, 6996, prio, 120
[ 4873.431213] tgid, 1693, delta_vrun, 4527, delta_rrun, 4527, prio, 120
[ 4873.442876] tgid, 2043, delta_vrun, 2276, delta_rrun, 21230, prio, 110
[ 4873.564805] tgid, 1693, delta_vrun, 17579, delta_rrun, 17579, prio, 120
[ 4873.697742] tgid, 1693, delta_vrun, 126079, delta_rrun, 126079, prio, 120
[ 4874.254127] tgid, 2043, delta_vrun, 2070, delta_rrun, 19306, prio, 110
[ 4874.374846] tgid, 2582, delta_vrun, 41650, delta_rrun, 41650, prio, 120
[ 4874.441751] tgid, 2250, delta_vrun, 33274, delta_rrun, 33274, prio, 120
[ 4874.706482] tgid, 2250, delta_vrun, 14549, delta_rrun, 14549, prio, 120
[ 4874.883602] tgid, 2250, delta_vrun, 6022, delta_rrun, 6022, prio, 120
[ 4874.948856] tgid, 2250, delta_vrun, 7203, delta_rrun, 7203, prio, 120
[ 4875.480931] tgid, 2250, delta_vrun, 73478, delta_rrun, 73478, prio, 120
[ 4875.614987] tgid, 2043, delta_vrun, 23667, delta_rrun, 220678, prio, 110
[ 4875.773588] tgid, 2250, delta_vrun, 20115, delta_rrun, 20115, prio, 120
[ 4875.940453] tgid, 2250, delta_vrun, 4832, delta_rrun, 4832, prio, 120
[ 4875.946516] tgid, 2043, delta_vrun, 8496, delta_rrun, 79221, prio, 110
[ 4875.953051] tgid, 1498, delta_vrun, 29527, delta_rrun, 29527, prio, 120
[ 4876.011042] tgid, 2043, delta_vrun, 1690, delta_rrun, 15765, prio, 110
[ 4876.114564] tgid, 2250, delta_vrun, 15425, delta_rrun, 15425, prio, 120
[ 4876.140471] tgid, 2250, delta_vrun, 24458, delta_rrun, 24458, prio, 120
[ 4876.347679] tgid, 1693, delta_vrun, 51135, delta_rrun, 51135, prio, 120
[ 4876.419614] tgid, 1693, delta_vrun, 2130, delta_rrun, 2130, prio, 120
[ 4876.639818] tgid, 2250, delta_vrun, 24657, delta_rrun, 24657, prio, 120
[ 4876.760825] tgid, 2043, delta_vrun, 76, delta_rrun, 714, prio, 110
[ 4877.111468] tgid, 2043, delta_vrun, 69, delta_rrun, 647, prio, 110
[ 4877.604472] tgid, 2250, delta_vrun, 35766, delta_rrun, 35766, prio, 120
[ 4877.974152] tgid, 1693, delta_vrun, 7285, delta_rrun, 7285, prio, 120
[ 4878.100737] tgid, 1693, delta_vrun, 3225, delta_rrun, 3225, prio, 120
[ 4878.265952] tgid, 1693, delta_vrun, 13717, delta_rrun, 13717, prio, 120
[ 4878.550112] tgid, 2043, delta_vrun, 605, delta_rrun, 5644, prio, 110
[ 4878.604063] tgid, 2250, delta_vrun, 7627, delta_rrun, 7627, prio, 120
[ 4878.649097] tgid, 2250, delta_vrun, 84322, delta_rrun, 84322, prio, 120
[ 4878.751578] tgid, 2250, delta_vrun, 9226, delta_rrun, 9226, prio, 120
[ 4879.255674] tgid, 2250, delta_vrun, 28542, delta_rrun, 28542, prio, 120
[ 4879.446762] tgid, 2250, delta_vrun, 151936, delta_rrun, 151936, prio, 120
[ 4879.497890] tgid, 2043, delta_vrun, 675, delta_rrun, 6300, prio, 110
[ 4879.538572] tgid, 10, delta_vrun, 7062, delta_rrun, 7062, prio, 120
[ 4879.548776] tgid, 2250, delta_vrun, 2565, delta_rrun, 2565, prio, 120
[ 4879.798012] tgid, 2043, delta_vrun, 6186, delta_rrun, 57686, prio, 110
[ 4879.868806] tgid, 1693, delta_vrun, 150160, delta_rrun, 150160, prio, 120
[ 4879.884003] tgid, 2582, delta_vrun, 7775, delta_rrun, 7775, prio, 120
[ 4880.002974] tgid, 1719, delta_vrun, 4475, delta_rrun, 52080, prio, 109
[ 4880.729717] tgid, 2043, delta_vrun, 1548, delta_rrun, 14436, prio, 110
[ 4880.797259] tgid, 2043, delta_vrun, 1957, delta_rrun, 18256, prio, 110
[ 4880.835928] tgid, 2250, delta_vrun, 45060, delta_rrun, 45060, prio, 120
[ 4880.845996] tgid, 2250, delta_vrun, 4491, delta_rrun, 4491, prio, 120
[ 4880.898326] tgid, 1693, delta_vrun, 200438, delta_rrun, 200438, prio, 120
[ 4881.070819] tgid, 2043, delta_vrun, 2770, delta_rrun, 25835, prio, 110
[ 4881.253369] tgid, 2250, delta_vrun, 43316, delta_rrun, 43316, prio, 120
[ 4881.317057] tgid, 2250, delta_vrun, 7277, delta_rrun, 7277, prio, 120
[ 4881.340813] tgid, 1498, delta_vrun, 337051, delta_rrun, 337051, prio, 120
[ 4881.386337] tgid, 2250, delta_vrun, 30751, delta_rrun, 30751, prio, 120
[ 4881.434845] tgid, 1719, delta_vrun, 47193, delta_rrun, 47193, prio, 94
[ 4881.502010] tgid, 1693, delta_vrun, 204055, delta_rrun, 204055, prio, 120
[ 4881.602264] tgid, 1693, delta_vrun, 128538, delta_rrun, 128538, prio, 120
[ 4881.819598] tgid, 2582, delta_vrun, 26650, delta_rrun, 26650, prio, 120
[ 4881.835267] tgid, 1693, delta_vrun, 87987, delta_rrun, 87987, prio, 120
[ 4882.054822] tgid, 2582, delta_vrun, 27545, delta_rrun, 27545, prio, 120
[ 4882.302564] tgid, 2250, delta_vrun, 32244, delta_rrun, 32244, prio, 120
[ 4882.335588] tgid, 2250, delta_vrun, 6842, delta_rrun, 6842, prio, 120
[ 4882.628369] tgid, 2043, delta_vrun, 977, delta_rrun, 9110, prio, 110
[ 4882.684624] tgid, 2250, delta_vrun, 8226, delta_rrun, 8226, prio, 120
[ 4882.701850] tgid, 2043, delta_vrun, 2657, delta_rrun, 24783, prio, 110
[ 4882.861768] tgid, 2043, delta_vrun, 156, delta_rrun, 1462, prio, 110
[ 4882.922014] tgid, 2250, delta_vrun, 16034, delta_rrun, 16034, prio, 120
[ 4883.375103] tgid, 2250, delta_vrun, 149160, delta_rrun, 149160, prio, 120
[ 4883.399325] tgid, 1693, delta_vrun, 130130, delta_rrun, 130130, prio, 120
[ 4883.597805] tgid, 2043, delta_vrun, 406, delta_rrun, 3791, prio, 110
[ 4883.633558] tgid, 2043, delta_vrun, 58645, delta_rrun, 58645, prio, 89
[ 4883.820669] tgid, 2250, delta_vrun, 8765, delta_rrun, 8765, prio, 120
[ 4884.189311] tgid, 2250, delta_vrun, 5190, delta_rrun, 5190, prio, 120
[ 4884.322990] tgid, 2250, delta_vrun, 15492, delta_rrun, 15492, prio, 120
[ 4884.455594] tgid, 2043, delta_vrun, 1430, delta_rrun, 13334, prio, 110
[ 4884.601541] tgid, 2250, delta_vrun, 30838, delta_rrun, 30838, prio, 120
[ 4884.637666] tgid, 2250, delta_vrun, 2935, delta_rrun, 2935, prio, 120
[ 4884.687329] tgid, 2250, delta_vrun, 18390, delta_rrun, 18390, prio, 120
[ 4884.919978] tgid, 2250, delta_vrun, 21016, delta_rrun, 21016, prio, 120
[ 4885.004341] tgid, 1693, delta_vrun, 1542, delta_rrun, 1542, prio, 120
[ 4885.176652] tgid, 2250, delta_vrun, 10620, delta_rrun, 10620, prio, 120
[ 4885.224563] tgid, 2582, delta_vrun, 4251, delta_rrun, 4251, prio, 120
[ 4885.355970] tgid, 2043, delta_vrun, 837, delta_rrun, 7809, prio, 110
[ 4885.637031] tgid, 1693, delta_vrun, 7663, delta_rrun, 7663, prio, 120
[ 4885.692775] tgid, 2043, delta_vrun, 2794, delta_rrun, 26059, prio, 110
[ 4886.131160] tgid, 1693, delta_vrun, 1608, delta_rrun, 1608, prio, 120
[ 4886.160401] tgid, 2043, delta_vrun, 4508, delta_rrun, 42036, prio, 110
[ 4886.321406] tgid, 2250, delta_vrun, 7069, delta_rrun, 7069, prio, 120
[ 4886.393220] tgid, 2043, delta_vrun, 3458, delta_rrun, 32244, prio, 110
[ 4886.397091] tgid, 1498, delta_vrun, 26545, delta_rrun, 26545, prio, 120
[ 4886.435906] tgid, 1693, delta_vrun, 38557, delta_rrun, 38557, prio, 120
[ 4886.623429] tgid, 2250, delta_vrun, 63687, delta_rrun, 63687, prio, 120
[ 4886.665510] tgid, 1693, delta_vrun, 2958, delta_rrun, 2958, prio, 120
[ 4886.863684] tgid, 2250, delta_vrun, 25448, delta_rrun, 25448, prio, 120
[ 4886.925994] tgid, 2250, delta_vrun, 5056, delta_rrun, 5056, prio, 120
[ 4887.356116] tgid, 2250, delta_vrun, 191828, delta_rrun, 191828, prio, 120
[ 4887.560172] tgid, 2250, delta_vrun, 11962, delta_rrun, 11962, prio, 120
[ 4887.724668] tgid, 2250, delta_vrun, 3271, delta_rrun, 3271, prio, 120
[ 4888.034186] tgid, 10, delta_vrun, 4212, delta_rrun, 4212, prio, 120
[ 4888.229988] tgid, 2582, delta_vrun, 3218, delta_rrun, 3218, prio, 120
[ 4888.268816] tgid, 2043, delta_vrun, 2554, delta_rrun, 23816, prio, 110
[ 4888.626261] tgid, 2043, delta_vrun, 3242, delta_rrun, 30230, prio, 110
[ 4888.731134] tgid, 2043, delta_vrun, 1915, delta_rrun, 17857, prio, 110
[ 4888.731208] tgid, 2250, delta_vrun, 9278, delta_rrun, 9278, prio, 120
[ 4889.118215] tgid, 2043, delta_vrun, 228, delta_rrun, 2135, prio, 110
[ 4889.518716] tgid, 2043, delta_vrun, 190, delta_rrun, 1779, prio, 110
[ 4889.672695] tgid, 2250, delta_vrun, 3323, delta_rrun, 3323, prio, 120
[ 4889.698403] tgid, 2250, delta_vrun, 3441, delta_rrun, 3441, prio, 120
[ 4889.737053] tgid, 2582, delta_vrun, 264978, delta_rrun, 264978, prio, 120
[ 4889.883976] tgid, 2043, delta_vrun, 12683, delta_rrun, 118263, prio, 110
[ 4889.956075] tgid, 1637, delta_vrun, 26160, delta_rrun, 26160, prio, 120
[ 4889.971834] tgid, 1693, delta_vrun, 353867, delta_rrun, 353867, prio, 120
[ 4890.016578] tgid, 2250, delta_vrun, 4260, delta_rrun, 4260, prio, 120
[ 4890.437177] tgid, 1693, delta_vrun, 4285, delta_rrun, 4285, prio, 120
[ 4890.531023] tgid, 2250, delta_vrun, 15792, delta_rrun, 15792, prio, 120
[ 4890.630712] tgid, 2250, delta_vrun, 4167, delta_rrun, 4167, prio, 120
[ 4890.636869] tgid, 1693, delta_vrun, 295222, delta_rrun, 295222, prio, 120
[ 4890.662678] tgid, 2582, delta_vrun, 6952, delta_rrun, 6952, prio, 120
[ 4890.765274] tgid, 2582, delta_vrun, 4001, delta_rrun, 4001, prio, 120
[ 4891.264727] tgid, 2250, delta_vrun, 3443, delta_rrun, 3443, prio, 120
[ 4891.297442] tgid, 2043, delta_vrun, 4201, delta_rrun, 39178, prio, 110
[ 4891.470592] tgid, 1498, delta_vrun, 11002, delta_rrun, 11002, prio, 120
[ 4891.471408] tgid, 1693, delta_vrun, 4210, delta_rrun, 4210, prio, 120
[ 4891.896214] tgid, 2250, delta_vrun, 29223, delta_rrun, 29223, prio, 120
[ 4891.929729] tgid, 2250, delta_vrun, 30196, delta_rrun, 30196, prio, 120
[ 4891.972157] tgid, 2250, delta_vrun, 103265, delta_rrun, 103265, prio, 120
[ 4891.998417] tgid, 2250, delta_vrun, 7031, delta_rrun, 7031, prio, 120
[ 4892.197066] tgid, 2582, delta_vrun, 3413, delta_rrun, 3413, prio, 120
[ 4892.337124] tgid, 1693, delta_vrun, 1292, delta_rrun, 1292, prio, 120
[ 4892.363065] tgid, 1719, delta_vrun, 2352, delta_rrun, 27370, prio, 109
[ 4892.432013] tgid, 2250, delta_vrun, 13385, delta_rrun, 13385, prio, 120
[ 4892.472967] tgid, 2582, delta_vrun, 40123, delta_rrun, 40123, prio, 120
[ 4892.632204] tgid, 2250, delta_vrun, 20074, delta_rrun, 20074, prio, 120
[ 4892.664173] tgid, 2250, delta_vrun, 7464, delta_rrun, 7464, prio, 120
[ 4893.469670] tgid, 1693, delta_vrun, 134270, delta_rrun, 134270, prio, 120
[ 4893.503156] tgid, 2043, delta_vrun, 4485, delta_rrun, 41823, prio, 110
[ 4893.731474] tgid, 2250, delta_vrun, 33320, delta_rrun, 33320, prio, 120
[ 4893.862325] tgid, 2043, delta_vrun, 1332, delta_rrun, 12425, prio, 110
[ 4893.899034] tgid, 2250, delta_vrun, 67454, delta_rrun, 67454, prio, 120
[ 4894.200443] tgid, 2250, delta_vrun, 3575, delta_rrun, 3575, prio, 120
[ 4894.295976] tgid, 2043, delta_vrun, 2217, delta_rrun, 20678, prio, 110
[ 4894.296317] tgid, 2250, delta_vrun, 15023, delta_rrun, 15023, prio, 120
[ 4894.334152] tgid, 2043, delta_vrun, 596, delta_rrun, 5564, prio, 110
[ 4894.499269] tgid, 2043, delta_vrun, 5676, delta_rrun, 52933, prio, 110
[ 4894.595811] tgid, 2250, delta_vrun, 82627, delta_rrun, 82627, prio, 89
[ 4894.609199] tgid, 2250, delta_vrun, 3399, delta_rrun, 3399, prio, 120
[ 4894.736257] tgid, 2043, delta_vrun, 180957, delta_rrun, 1687291, prio, 110
[ 4894.828310] tgid, 2043, delta_vrun, 58645, delta_rrun, 58645, prio, 89
[ 4895.533096] tgid, 2250, delta_vrun, 52706, delta_rrun, 52706, prio, 120
[ 4895.743794] tgid, 1693, delta_vrun, 1836, delta_rrun, 1836, prio, 120
[ 4895.870981] tgid, 1693, delta_vrun, 4821, delta_rrun, 4821, prio, 120
[ 4896.106854] tgid, 2250, delta_vrun, 21169, delta_rrun, 21169, prio, 120
[ 4896.227434] tgid, 2250, delta_vrun, 3425, delta_rrun, 3425, prio, 120
[ 4896.240260] tgid, 2582, delta_vrun, 17004, delta_rrun, 17004, prio, 120
[ 4896.371955] tgid, 2043, delta_vrun, 307, delta_rrun, 2864, prio, 110
[ 4896.530467] tgid, 10, delta_vrun, 35246, delta_rrun, 35246, prio, 120
[ 4896.538900] tgid, 1498, delta_vrun, 177424, delta_rrun, 177424, prio, 120
[ 4896.908021] tgid, 1693, delta_vrun, 1573, delta_rrun, 1573, prio, 120
[ 4897.003196] tgid, 1693, delta_vrun, 6526, delta_rrun, 6526, prio, 120
[ 4897.071019] tgid, 2250, delta_vrun, 4086, delta_rrun, 4086, prio, 120
[ 4897.211850] tgid, 2250, delta_vrun, 56980, delta_rrun, 56980, prio, 120
[ 4897.601850] tgid, 2250, delta_vrun, 8214, delta_rrun, 8214, prio, 120
[ 4897.704640] tgid, 2250, delta_vrun, 15943, delta_rrun, 15943, prio, 120
[ 4897.885556] tgid, 2250, delta_vrun, 4685, delta_rrun, 4685, prio, 120
[ 4897.892595] tgid, 1719, delta_vrun, 47193, delta_rrun, 47193, prio, 94
[ 4897.926175] tgid, 1693, delta_vrun, 2613, delta_rrun, 2613, prio, 120
[ 4898.274103] tgid, 2250, delta_vrun, 12707, delta_rrun, 12707, prio, 120
[ 4898.304850] tgid, 2582, delta_vrun, 84654, delta_rrun, 84654, prio, 120
[ 4898.498784] tgid, 2250, delta_vrun, 19391, delta_rrun, 19391, prio, 120
[ 4898.818419] tgid, 2043, delta_vrun, 872, delta_rrun, 8139, prio, 110
[ 4898.837990] tgid, 2043, delta_vrun, 2400, delta_rrun, 22384, prio, 110
[ 4898.884726] tgid, 2043, delta_vrun, 98, delta_rrun, 921, prio, 110
[ 4898.891970] tgid, 2043, delta_vrun, 395, delta_rrun, 3684, prio, 110
[ 4899.103654] tgid, 2250, delta_vrun, 12960, delta_rrun, 12960, prio, 120
[ 4899.118742] tgid, 2043, delta_vrun, 1594, delta_rrun, 14863, prio, 110
[ 4899.588682] tgid, 1693, delta_vrun, 8506, delta_rrun, 8506, prio, 120
[ 4899.672255] tgid, 2250, delta_vrun, 13641, delta_rrun, 13641, prio, 120
[ 4900.007785] tgid, 2250, delta_vrun, 37643, delta_rrun, 37643, prio, 120
[ 4900.189864] tgid, 1693, delta_vrun, 20208, delta_rrun, 20208, prio, 120
[ 4900.258742] tgid, 2250, delta_vrun, 5340, delta_rrun, 5340, prio, 120
[ 4900.358001] tgid, 1693, delta_vrun, 130166, delta_rrun, 130166, prio, 120
[ 4900.441544] tgid, 2250, delta_vrun, 23492, delta_rrun, 23492, prio, 120
[ 4900.523806] tgid, 1693, delta_vrun, 170551, delta_rrun, 170551, prio, 120
[ 4900.970209] tgid, 2250, delta_vrun, 52584, delta_rrun, 52584, prio, 120
[ 4901.255974] tgid, 2043, delta_vrun, 11420, delta_rrun, 106487, prio, 110
[ 4901.263165] tgid, 2043, delta_vrun, 1378, delta_rrun, 12856, prio, 110
